442.3756,,,,,,,,,,,,,,
442.4123,,,,,,,,,,,,,,
442.4853,,,,,,,,,,,,,,
442.4006,,,,,,,,,,,,,,
442.4559,,,,,,,,,,,,,,
442.2866,,,,,,,,,,,,,,
442.4075,,,,,,,,,,,,,,
442.3694,,,,,,,,,,,,,,
442.3595,,,,,,,,,,,,,,
442.4381,,,,,,,,,,,,,,
442.3757,,,,,,,,,,,,,,
442.3998,,,,,,,,,,,,,,
442.3746,,,,,,,,,,,,,,
442.3907,,,,,,,,,,,,,,
442.3961,,,,,,,,,,,,,,
442.4321,,,,,,,,,,,,,,
442.3998,,,,,,,,,,,,,,
442.3845,,,,,,,,,,,,,,
442.3754,,,,,,,,,,,,,,
442.419,,,,,,,,,,,,,,
442.3606,,,,,,,,,,,,,,
442.4301,,,,,,,,,,,,,,
442.4043,,,,,,,,,,,,,,
442.4192,,,,,,,,,,,,,,
442.3955,,,,,,,,,,,,,,
442.465,,,,,,,,,,,,,,
442.4367,,,,,,,,,,,,,,
442.3431,,,,,,,,,,,,,,
442.4406,,,,,,,,,,,,,,
442.4251,,,,,,,,,,,,,,
442.4214,,,,,,,,,,,,,,
442.3364,,,,,,,,,,,,,,
442.4478,,,,,,,,,,,,,,
442.4285,,,,,,,,,,,,,,
442.3293,,,,,,,,,,,,,,
442.4188,,,,,,,,,,,,,,
442.3767,,,,,,,,,,,,,,
442.3942,,,,,,,,,,,,,,
442.4283,,,,,,,,,,,,,,
442.4022,,,,,,,,,,,,,,
442.3964,,,,,,,,,,,,,,
442.3635,,,,,,,,,,,,,,
442.4501,,,,,,,,,,,,,,
442.4629,,,,,,,,,,,,,,
442.4358,,,,,,,,,,,,,,
442.4103,,,,,,,,,,,,,,
442.4057,,,,,,,,,,,,,,
442.4244,,,,,,,,,,,,,,
442.375,,,,,,,,,,,,,,
442.4056,,,,,,,,,,,,,,
442.4238,,,,,,,,,,,,,,
442.4027,,,,,,,,,,,,,,
442.4495,,,,,,,,,,,,,,
442.3913,,,,,,,,,,,,,,
442.3547,,,,,,,,,,,,,,
442.4083,,,,,,,,,,,,,,
442.3464,,,,,,,,,,,,,,
442.373,,,,,,,,,,,,,,
442.4313,,,,,,,,,,,,,,
442.3709,,,,,,,,,,,,,,
442.3505,,,,,,,,,,,,,,
442.4203,,,,,,,,,,,,,,
442.3472,,,,,,,,,,,,,,
442.3491,,,,,,,,,,,,,,
442.3287,,,,,,,,,,,,,,
442.4204,,,,,,,,,,,,,,
442.4181,,,,,,,,,,,,,,
442.3821,,,,,,,,,,,,,,
442.4037,,,,,,,,,,,,,,
442.4442,,,,,,,,,,,,,,
442.4021,,,,,,,,,,,,,,
442.4071,,,,,,,,,,,,,,
442.3824,,,,,,,,,,,,,,
442.4267,,,,,,,,,,,,,,
442.4181,,,,,,,,,,,,,,
442.4394,,,,,,,,,,,,,,
442.3717,,,,,,,,,,,,,,
442.3891,,,,,,,,,,,,,,
442.3792,,,,,,,,,,,,,,
442.3924,,,,,,,,,,,,,,
442.3897,,,,,,,,,,,,,,
442.4176,,,,,,,,,,,,,,
442.3916,,,,,,,,,,,,,,
442.3782,,,,,,,,,,,,,,
442.4245,,,,,,,,,,,,,,
442.4145,,,,,,,,,,,,,,
442.4036,,,,,,,,,,,,,,
442.3906,,,,,,,,,,,,,,
442.4229,,,,,,,,,,,,,,
442.4111,,,,,,,,,,,,,,
442.3903,,,,,,,,,,,,,,
442.4081,,,,,,,,,,,,,,
442.4589,,,,,,,,,,,,,,
442.3068,,,,,,,,,,,,,,
442.4353,,,,,,,,,,,,,,
442.361,,,,,,,,,,,,,,
442.4036,,,,,,,,,,,,,,
442.3413,,,,,,,,,,,,,,
442.3568,,,,,,,,,,,,,,
442.3992,,,,,,,,,,,,,,
442.4401,,,,,,,,,,,,,,
442.3979,,,,,,,,,,,,,,
442.3553,,,,,,,,,,,,,,
442.4821,,,,,,,,,,,,,,
442.3837,,,,,,,,,,,,,,
442.4278,,,,,,,,,,,,,,
442.3746,,,,,,,,,,,,,,
442.4186,,,,,,,,,,,,,,
442.3708,,,,,,,,,,,,,,
442.4574,,,,,,,,,,,,,,
442.4209,,,,,,,,,,,,,,
442.3894,,,,,,,,,,,,,,
442.4471,,,,,,,,,,,,,,
442.3829,,,,,,,,,,,,,,
442.4054,,,,,,,,,,,,,,
442.3825,,,,,,,,,,,,,,
442.3645,,,,,,,,,,,,,,
442.3903,,,,,,,,,,,,,,
442.4384,,,,,,,,,,,,,,
442.3666,,,,,,,,,,,,,,
442.4142,,,,,,,,,,,,,,
442.4797,,,,,,,,,,,,,,
442.3996,,,,,,,,,,,,,,
442.3364,,,,,,,,,,,,,,
442.3855,,,,,,,,,,,,,,
442.4328,,,,,,,,,,,,,,
442.3722,,,,,,,,,,,,,,
442.3771,,,,,,,,,,,,,,
442.4125,,,,,,,,,,,,,,
442.3311,,,,,,,,,,,,,,
442.3071,,,,,,,,,,,,,,
442.429,,,,,,,,,,,,,,
442.4097,,,,,,,,,,,,,,
442.379,,,,,,,,,,,,,,
442.4099,,,,,,,,,,,,,,
442.4257,,,,,,,,,,,,,,
442.314,,,,,,,,,,,,,,
442.373,,,,,,,,,,,,,,
442.2847,,,,,,,,,,,,,,
442.2936,,,,,,,,,,,,,,
442.416,,,,,,,,,,,,,,
442.399,,,,,,,,,,,,,,
442.3658,,,,,,,,,,,,,,
442.3807,,,,,,,,,,,,,,
442.3579,,,,,,,,,,,,,,
442.4099,,,,,,,,,,,,,,
442.3177,,,,,,,,,,,,,,
442.3904,,,,,,,,,,,,,,
442.3683,,,,,,,,,,,,,,
442.4461,,,,,,,,,,,,,,
442.3583,,,,,,,,,,,,,,
442.3785,,,,,,,,,,,,,,
442.2373,,,,,,,,,,,,,,
442.2855,,,,,,,,,,,,,,
442.276,,,,,,,,,,,,,,
442.3667,,,,,,,,,,,,,,
442.3385,,,,,,,,,,,,,,
442.3313,,,,,,,,,,,,,,
442.3012,,,,,,,,,,,,,,
442.331,,,,,,,,,,,,,,
442.3831,,,,,,,,,,,,,,
442.4036,,,,,,,,,,,,,,
442.3032,,,,,,,,,,,,,,
442.3895,,,,,,,,,,,,,,
442.4093,,,,,,,,,,,,,,
442.3881,,,,,,,,,,,,,,
442.3291,,,,,,,,,,,,,,
442.4306,,,,,,,,,,,,,,
442.4024,,,,,,,,,,,,,,
442.3229,,,,,,,,,,,,,,
442.2903,,,,,,,,,,,,,,
442.3654,,,,,,,,,,,,,,
442.3813,,,,,,,,,,,,,,
442.4365,,,,,,,,,,,,,,
442.2487,,,,,,,,,,,,,,
442.3281,,,,,,,,,,,,,,
442.3416,,,,,,,,,,,,,,
442.3508,,,,,,,,,,,,,,
442.4015,,,,,,,,,,,,,,
442.3425,,,,,,,,,,,,,,
442.3286,,,,,,,,,,,,,,
442.3395,,,,,,,,,,,,,,
442.4037,,,,,,,,,,,,,,
442.4194,,,,,,,,,,,,,,
442.3214,,,,,,,,,,,,,,
442.3114,,,,,,,,,,,,,,
442.4098,,,,,,,,,,,,,,
442.3124,,,,,,,,,,,,,,
442.345,,,,,,,,,,,,,,
442.3438,,,,,,,,,,,,,,
442.4313,,,,,,,,,,,,,,
442.4119,,,,,,,,,,,,,,
442.4082,,,,,,,,,,,,,,
442.4001,,,,,,,,,,,,,,
442.4089,,,,,,,,,,,,,,
442.3731,,,,,,,,,,,,,,
442.4447,,,,,,,,,,,,,,
442.3903,,,,,,,,,,,,,,
442.371,,,,,,,,,,,,,,
442.4072,,,,,,,,,,,,,,
442.4169,,,,,,,,,,,,,,
442.4125,,,,,,,,,,,,,,
442.4025,,,,,,,,,,,,,,
442.4106,,,,,,,,,,,,,,
442.4114,,,,,,,,,,,,,,
442.398,,,,,,,,,,,,,,
442.33,,,,,,,,,,,,,,
442.3793,,,,,,,,,,,,,,
442.3648,,,,,,,,,,,,,,
442.4079,,,,,,,,,,,,,,
442.4181,,,,,,,,,,,,,,
442.3882,,,,,,,,,,,,,,
442.3946,,,,,,,,,,,,,,
442.4022,,,,,,,,,,,,,,
442.3546,,,,,,,,,,,,,,
442.4396,,,,,,,,,,,,,,
442.3549,,,,,,,,,,,,,,
442.3668,,,,,,,,,,,,,,
442.4598,,,,,,,,,,,,,,
442.3786,,,,,,,,,,,,,,
442.3877,,,,,,,,,,,,,,
442.3973,,,,,,,,,,,,,,
442.3429,,,,,,,,,,,,,,
442.395,,,,,,,,,,,,,,
442.4043,,,,,,,,,,,,,,
442.3835,,,,,,,,,,,,,,
442.4585,,,,,,,,,,,,,,
442.3085,,,,,,,,,,,,,,
442.371,,,,,,,,,,,,,,
442.4045,,,,,,,,,,,,,,
442.4555,,,,,,,,,,,,,,
442.4835,,,,,,,,,,,,,,
442.406,,,,,,,,,,,,,,
442.4253,,,,,,,,,,,,,,
